write_read_fraction,num_key,data_size,write_average,read_average,ninety_five_write,ninety_five_read,total_time
0.9000,8.0000,4096.0000,1.0651,0.8538,1.0000,0.0000,117098.0000
0.9000,16.0000,4.0000,1.0363,0.4618,1.0000,0.0000,107683.0000
0.9000,16.0000,8.0000,1.0365,0.6361,1.0000,0.0000,111239.0000
0.9000,16.0000,16.0000,1.0280,0.5513,1.0000,0.0000,109039.0000
0.9000,16.0000,32.0000,1.0304,0.6285,1.0000,0.0000,111746.0000
0.9000,16.0000,64.0000,1.0351,0.5977,1.0000,0.0000,110045.0000
0.9000,16.0000,128.0000,1.0408,0.5816,1.0000,0.0000,109506.0000
0.9000,16.0000,256.0000,1.0426,0.7049,1.0000,0.0000,113949.0000
0.9000,16.0000,512.0000,1.0364,0.6348,1.0000,0.0000,111178.0000
0.9000,16.0000,1024.0000,1.0390,0.6117,1.0000,0.0000,110839.0000
0.9000,16.0000,2048.0000,1.0743,0.8204,1.0000,0.0000,117161.0000
0.9000,16.0000,4096.0000,1.0689,0.9089,1.0000,0.0000,118369.0000
0.9000,32.0000,4.0000,1.0402,0.4672,1.0000,0.0000,108049.0000
0.9000,32.0000,8.0000,1.0474,0.5867,1.0000,0.0000,110926.0000
0.9000,32.0000,16.0000,1.0246,0.4651,1.0000,0.0000,107844.0000
0.9000,32.0000,32.0000,1.0406,0.5105,1.0000,0.0000,109071.0000
0.9000,32.0000,64.0000,1.0290,0.5348,1.0000,0.0000,109688.0000
0.9000,32.0000,128.0000,1.0333,0.5042,1.0000,0.0000,108431.0000
0.9000,32.0000,256.0000,1.0354,0.6395,1.0000,0.0000,111581.0000
0.9000,32.0000,512.0000,1.0332,0.5648,1.0000,0.0000,109643.0000
0.9000,32.0000,1024.0000,1.0363,0.5764,1.0000,0.0000,109820.0000
0.9000,32.0000,2048.0000,1.0487,0.7947,1.0000,0.0000,115655.0000
0.9000,32.0000,4096.0000,1.0765,0.8961,1.0000,0.0000,118146.0000
